,Datetime,Tweet Id,Text,Username,Language,District,Sub District,Up Votes
10,2021-11-26 15:12:57+00:00,1464250832577257480,"Big game for #sgd1953, will see if they can build on that F95 win. Regensburg are having a good season but have lost their last 2.

#BFCDynamo are in action for the first time in 3 weeks, they have a tough Berlin Derby vs Altglienicke.

And bottom side Rathenow host leaders BAK.",Fussball_DDR,en,Treptow-KÃ¶penick,altglienicke,2
11,2021-10-04 08:31:16+00:00,1444943188670681088,"#REGIONALLIGA NORDOST: @BerlinerAK07 are the new leaders after they were victorious 2-1 at SV Babelsberg 03 and @BFCDynamo could only draw 1-1 at home to Optik Rathenow.

The 3 clubs chasing the 2 Berlin clubs – FSV Luckenwalde, VSG Altglienicke, Carl Zeiss Jena – all also drew.",BeyondFussball,en,Treptow-KÃ¶penick,altglienicke,0
12,2021-10-03 02:01:25+00:00,1444482689516642309,"@Fussball_DDR Yes, thats true, i hope so too, the current Regionalliga Nordost that we have is almost a former DDR Oberliga  just with the exception of Tasmania, Hertha BSC II, Altglienicke and Tennis Borussia Berlin and the rest of teams comes from the former DDR",JEDIEV11,en,Treptow-KÃ¶penick,altglienicke,1
13,2021-09-01 19:10:36+00:00,1433145280187310085,"FCE’s good run of 4 wins in-a-row is over after being surprisingly comfortably beaten at home by Altglienicke!

Halberstadt defeat struggling Fürstenwalde.

Eilenburg and Auerbach continue to be rooted to the bottom after defeats to West Berlin opposition.

#RegionalligaNordost",Fussball_DDR,en,Treptow-KÃ¶penick,altglienicke,0
14,2021-08-28 21:24:02+00:00,1431729310063370242,"🔵 @VSG_Berlin 0:3 @1fclokleipzig 🟡

That is one MASSIVE win for #LokLeipzig!

Altglienicke are a good side, they’re in the race but it proves Lok can beat the top sides!

More consistency is needed!

And that #Rangelov goal 🔥

#RegionalligaNordost
https://t.co/V6KtdmIhbf",Fussball_DDR,en,Treptow-KÃ¶penick,altglienicke,0
15,2021-08-28 08:41:05+00:00,1431537308080148481,"@TimHobden1 Hi there! I went to Hallescher v Verl last night (4-4!). I was going to TeBe today but that's been postponed so it's Altglienicke v Lok Leipzig, and hopefully Union Berlin tomorrow. But BAK07 v Cottbus if not.",AwayRule,en,Treptow-KÃ¶penick,altglienicke,0
16,2021-07-29 14:35:38+00:00,1420754895313899527,"Behind them in 4th &amp; 5th, both on 4 points, are @SV_Tasmania_Bln &amp; @VSG_Berlin – Tas drew 1-1 in a derby with @Lichtenberg47, Altglienicke won 2-1 at Carl Zeiss Jena.

@TennisBorussia &amp; @HerthaBubis both got off the mark with wins against Fürstenwalde and Meuselwitz respectively.",BerlinFooty,en,Treptow-KÃ¶penick,altglienicke,2
17,2021-07-22 13:57:13+00:00,1418208516263714824,"2) @VSG_Berlin - having finished 2nd for the last two seasons, Altglienicke will be looking to go one better this season and claim the title. They will be playing their home games at Amateurstadion this season after the playing license at Friedrich-Ludwig-Jahn-Sportpark expired.",BerlinFooty,en,Treptow-KÃ¶penick,altglienicke,3
18,2021-06-04 10:02:00+00:00,1400754701776343043,"#OneYearAgo #Berlin #Altglienicke
4: Closed school ""Dear kids and parents, stay healthy. See you soon. We miss you!"" https://t.co/hd4Ulqmd05",FloTempelhof,en,Treptow-KÃ¶penick,altglienicke,0
19,2021-05-24 09:33:24+00:00,1396761239255191555,"The 2020/21 Berlin-Pokal final will be between @BFCDynamo &amp; @BerlinerAK07.

This follows the semi-final results over the weekend, where Dynamo defeated Viktoria Berlin 3-0 and BAK eliminated VSG Altglienicke with a 4-0 victory.

#Landespokal",BerlinFooty,en,Treptow-KÃ¶penick,altglienicke,12
20,2021-05-13 15:23:00+00:00,1392862952861184006,@halbvierUK @sweetman_jacob Yeah I looked at Altglienicke a few years back when I was eying up potential fixtures for my trip to Berlin. I think they'd had a few quick promotions to get to the fourth tier and were groundsharing with BFC Dynamo having previously played near Schönefeld Airport.,jimmylad86,en,Treptow-KÃ¶penick,altglienicke,0
21,2021-12-09 08:13:23+00:00,1468856288855658504,"Hello everybody #BESSYusermeeting just started... see you there today for talks, posterslam, vendor exhibition and the funny lobby talks! 
We are sending our best wishes from #Berlin #Adlershof under the snow. ❄️
#LightSourceScience
Cc. @ESUO11 @lightsources @LEAPSinitiative https://t.co/CulHPni6mo",HZB_BESSY,en,Treptow-KÃ¶penick,adlershof,17
22,2021-11-23 14:43:49+00:00,1463156337311948808,"The high corridor leading past the library in Berlin's Humboldt University, Adlershof Campus, Erwin-Schrödinger-Building. I usually give my lecture on ""Earth as a complex system"" down the corridor to the right. Now I teach online. And feedback is surprisingly positive. https://t.co/5hxJ09ZbcT",W_Lucht,en,Treptow-KÃ¶penick,adlershof,20
23,2021-11-05 19:59:21+00:00,1456712760608370692,"@MDC_Berlin Thanks to @FranEmmerling (@LaNA_Adlershof &amp; @BAMResearch), @noa_ha_ (@DezimInstitut), @kafedjiska (@HZBde &amp; @HelmholtzJrs) and Luc De Meester (@LeibnizIGB) as well as our moderator Julika Schmitz for an inspiring discussion on diversity and equality in academia @BerlinSciWeek!",B_R_50,en,Treptow-KÃ¶penick,adlershof,7
24,2021-10-18 21:53:42+00:00,1450218556801572865,"@bayer_julia @trbrtc @quiztime What you’re doing there I’m not sure but that’s the Martin-Luther Kirche on Fuldastraße, Berlin in the distance and on the horizon to the left is the Audi Highlight glass tower in Adlershof. Am I warm? :)",hudson_derek,en,Treptow-KÃ¶penick,adlershof,0
25,2021-10-11 00:35:33+00:00,1447360187044614147,@ottovalkamoo @hoyer_kat Nope. Merkel worked and studied at the Central Institute for Physical Chemistry of the Academy of Sciences in Berlin-Adlershof.,BerlinExs,en,Treptow-KÃ¶penick,adlershof,2
26,2021-10-01 18:30:00+00:00,1444006700630085662,"Our hightlight this week: welcoming  Yang Shao-Horn @EELabMIT at our #CatLab lecture on Wednesday.
Hosted @HZBde in Berlin-Adlershof and moderated by  #RSchlögl @fhi_mpg_de
@mpicec_press 
#Chemistry
#Catalysis #EnergyConversion
Cc. @berlinscience https://t.co/ef4FYSinYL",HZB_BESSY,en,Treptow-KÃ¶penick,adlershof,8
27,2021-09-21 08:31:25+00:00,1440232185210884100,Merkel worked and studied at the Central Institute for Physical Chemistry of the Academy of Sciences in Berlin-Adlershof from 1978 to 1990. At first she and her husband squatted in Mitte.[,AlexAmdouni,en,Treptow-KÃ¶penick,adlershof,0
28,2021-09-07 11:08:47+00:00,1435198356150792192,"We will host an in-person seminar in Berlin on September 21 and 22 at the Adlershof #Technologiepark.

The seminar will include a wide array of speakers and topics, focusing on market entry into the United States, risk management, and much more.
register a.neumann@gaba-forum.org",GABA2USA,en,Treptow-KÃ¶penick,adlershof,0
29,2021-06-23 08:10:09+00:00,1407611923856867328,"Our annual #falcon picture. 
The young falcons are fledging and slowly saying #goodbye.

#nature #braincity #Berlin #Adlershof
#readyfortakeoff https://t.co/ImkJnR8MzC",LTB_Laser,en,Treptow-KÃ¶penick,adlershof,8
30,2021-06-10 12:31:23+00:00,1402966624219582470,"Take your food and a couple of ND filters from the lab. Today we watch the eclipse during lunch break.
#Berlin #berlinscience #Adlershof https://t.co/dbhjied5qI",FedericoFurch,en,Treptow-KÃ¶penick,adlershof,4
31,2021-04-22 00:20:41+00:00,1385025730816393220,"@Gf4Tesla @Tesla If Tesla can't be accommodated directly in Berlin-Adlershof, for example, where it is a question of direct proximity to other research institutions, then it would be better to continue to equate Brandenburg with Berlin 😄😅🙂 and build the design centre in the factory.",ClausAbleiter,en,Treptow-KÃ¶penick,adlershof,0
32,2021-02-12 21:45:01+00:00,1360344181315686401,"Currently in Berlin-Adlershof, Germany it's -6.5°C and partly cloudy. 
Wind direction: N. Wind speed: 11.5kph. 
Pressure: 1037mb. Humidity: 89% 
Local time: 22:45 Friday, 12 February 2021 (GMT +01:00)",random__weather,en,Treptow-KÃ¶penick,adlershof,0
33,2021-12-07 19:09:26+00:00,1468296611281387533,"Day 239 of tweeting Roland content until he is in fgo.

Statue of Roland in Berlin-Friedrichshagen, Germany.

The statue was called ""Roland-Hindenburg"" or ""Iron Mark of the German Fist"" and was inaugurated the 5 September 1915.

It is a nail man(see thread)and its fate is unknown https://t.co/UlhmsiBupx",Aldeerab,en,Treptow-KÃ¶penick,friedrichshagen,1
34,2021-12-02 23:35:16+00:00,1466551571630772238,"One man and his dog plus his parrot going for the subway at my local station. Only in #Berlin  #Friedrichshagen
Berlin du bist so wunderbar #DrDolittle https://t.co/IXeHTVccYy",dc7590,en,Treptow-KÃ¶penick,friedrichshagen,6
35,2021-11-28 07:18:44+00:00,1464856265260158979,ART MARKET HAS BEGUN!! Come say hi to me and my sister @theacejani at the berlin Friedrichshagen art flea market !! Open from 8am to 4 pm✨ https://t.co/dvx4IEDP9t,LilStringOfYarn,en,Treptow-KÃ¶penick,friedrichshagen,9
36,2021-08-12 08:08:43+00:00,1425730958637117441,"Good morning #Berlin and Beyond!

Daily Breadless Bakery - closed down Temple of Brötchen in #Berlin - #Friedrichshagen. https://t.co/ZlKlZpP11P",kreuzberged,en,Treptow-KÃ¶penick,friedrichshagen,46
37,2021-04-19 15:20:10+00:00,1384164931759599622,"The Days of Sunshine and Shade

#Berlin #Köpenick #Müggelsee #Friedrichshagen https://t.co/osA3cviJMg",kreuzberged,en,Treptow-KÃ¶penick,friedrichshagen,21
38,2021-02-05 14:27:56+00:00,1357697468926984199,It has just started to snow in Berlin-Friedrichshagen. Winter's back: expect low minus temperatures and 20-30cm of snow by Sunday. https://t.co/fENp05s558,kreuzberged,en,Treptow-KÃ¶penick,friedrichshagen,33
39,2021-02-01 16:17:57+00:00,1356275606292463627,"Helicopter and fire fighters searching for someone who fell under the ice on the #Müggelsee in #Berlin - Friedrichshagen. It looks very serious....

People, stay away from the ice. It might look safe to enter but it isn't.",kreuzberged,en,Treptow-KÃ¶penick,friedrichshagen,41
40,2021-09-01 07:07:13+00:00,1432963235993501699,"Good morning #Berlin and Beyond!

Gardener's World

#Berlin #Köpenick #Rahnsdorf https://t.co/lfMH0qXuNH",kreuzberged,en,Treptow-KÃ¶penick,rahnsdorf,42
41,2021-08-14 00:21:30+00:00,1426338151732322311,@Pinkyfennec @ZylyTheFox That's the Berlin-Rahnsdorf route from the info I got and the vehicle operating the linr is a Gotha T-57,22_collie,en,Treptow-KÃ¶penick,rahnsdorf,1
42,2021-05-05 07:00:13+00:00,1389837320405278722,"Good morning #Berlin and Beyond!

That smell of freshly baked croissants and sweet Brötchen when the pastry shop is still closed and you crave sweet food and black coffee. Best moments of the day.

#Berlin #Rahnsdorf https://t.co/c1sS2JC5y7",kreuzberged,en,Treptow-KÃ¶penick,rahnsdorf,101
43,2021-02-17 09:15:59+00:00,1361967619646046208,Deter's Bakery in Berlin Rahnsdorf. Although this photo was taken in the 1960s the shop front with the steps is the same as it was in 1945 when the local NSDAP ordered bakers to stop serving bread to the people and instead only to NSDAP members. Photo Museum Köpenick. https://t.co/Nb3D8S9YdQ,AchtungHistory,en,Treptow-KÃ¶penick,rahnsdorf,0
