,Datetime,Tweet Id,Text,Username,Language,District,Sub District,Up Votes
30,2021-10-25 22:06:08+00:00,1452758402220822529,"@WeHaveWaysPod  What a fantastic way to kick off my 50th birthday celebrations next year (25th) with warfest.  Followed by 4 nights in Friedrichshain, Berlin booked for early August thanks for the recommendations @hoyer_kat and @olivernmoody",kevmurfs,en,Friedrichshein-Kreuzbert,friedrichshain,9
31,2021-10-25 15:07:59+00:00,1452653170727981060,"@erlkonigkid @fcunion_en I like Moonshine whiskey a 1/8 ball and Trump. Union Berlin is no longer a great family (thanks to the China Virus and the stupid guys from Friedrichshain), but not so bad either. Eisern Union",DankeThanks2,en,Friedrichshein-Kreuzbert,friedrichshain,0
32,2021-10-24 13:49:57+00:00,1452271143348547600,"The Schillingbrücke, a bridge between Berlin-Kreuzberg and -Friedrichshain, was not blown up in 1945. Between 1961 and 1989/90, it was part of the no-man‘s land between East and West Berlin. The stone reliefs on its sides became hidden when the bridge was widened in 1912. https://t.co/ec7HmAyIVK",kriegsspuren,en,Friedrichshein-Kreuzbert,friedrichshain,3
33,2021-10-24 01:55:06+00:00,1452091248961986565,"Starting to settle into our apartment and hang artwork from our summer travels. 

The latest is my parent’s favorite piece from Berlin. If you’ve walked around Friedrichshain you’ve probably seen this image, or others like it, plastered on walls. https://t.co/JZrr8y5qZ5",MAustin4249,en,Friedrichshein-Kreuzbert,friedrichshain,8
34,2021-10-21 23:32:19+00:00,1451330536828510211,"Part of the Oberbaum Bridge was blown up by the Wehrmacht in April 1945. In 1961 it became part of East Berlin‘s border to West Berlin and in 1963 one of several border checkpoints. Reconstructed, it is now a symbol of the united boroughs of Kreuzberg and Friedrichshain. https://t.co/5gOgliWd6U",kriegsspuren,en,Friedrichshein-Kreuzbert,friedrichshain,5
35,2021-10-21 20:51:47+00:00,1451290137393082378,"Remains of the Brommybrücke, a bridge  across the river Spree connecting Berlin-Kreuzberg and -Friedrichshain, blown up at the end of April 1945 by the SS. #WWII https://t.co/54pPhfsfRV",kriegsspuren,en,Friedrichshein-Kreuzbert,friedrichshain,8
36,2021-10-21 18:21:33+00:00,1451252329789931520,"@JohannesAchill The aesthetic of a nearby church in Friedrichshain, Berlin seems exude musicality. It looks like the sound of an organ as a building. Unfortunately, the organ is quiet and the churches in Berlin seem to be always closed. https://t.co/XjAGscSpOH",JacobKishere,en,Friedrichshein-Kreuzbert,friedrichshain,1
37,2021-10-21 02:11:55+00:00,1451008315048275969,@insideclimate These voters oversee that the German #greenparty has NO achievements in #ClimateAction in their 10 years ruling Baden-Wüttemberg state and nothing to show in their 20 years ruling central Berlin district #Friedrichshain-#Kreuzberg. No building is climate neutral until today.,_markkoenig,en,Friedrichshein-Kreuzbert,friedrichshain,1
38,2021-10-18 11:43:26+00:00,1450064979059789834,"@LizHcks @AuslanderMemes I mean, it is not as bad as other cities and here is the only German city it makes more € sense to rent. 
I've lived mainly in the east Berlin (Friedrichshain) and thinking of moving out west of the city next year, and get to the other side of the ""wall"" where places are newer..",superruserr,en,Friedrichshein-Kreuzbert,friedrichshain,1
39,2021-10-16 15:36:01+00:00,1449398733041545223,"My spiciest berlin take: friedrichshain has only existed as gentrification post reunification. Anything 'alternative' happening in the district was people leeching off the remnants of the DDR and were always exploitive. Friedrichshain never became this yuppie thing, it always was",sternburgpapi,en,Friedrichshein-Kreuzbert,friedrichshain,16
40,2021-10-15 18:21:24+00:00,1449077965686517773,#NewProfilePic because I’m missing #Berlin and #Friedrichshain 😭 https://t.co/QP9sLdbD37,RadioNickIntl,en,Friedrichshein-Kreuzbert,friedrichshain,2
41,2021-10-15 11:52:32+00:00,1448980105632571396,Swan spotting and fall colors on today’s morning stroll in Berlin’s Volkspark Friedrichshain. https://t.co/MYEfPvHEHF,ElisaMader,en,Friedrichshein-Kreuzbert,friedrichshain,8
42,2021-10-13 06:41:11+00:00,1448176975172960258,"I love the people living in Lindenstraße, they are sound and calm. #Berlin #Kreuzberg #Friedrichshain",CarinoBRLN,en,Friedrichshein-Kreuzbert,friedrichshain,0
43,2021-10-09 15:55:25+00:00,1446866900424839170,"@blaine @michelmcbride @BigMeanInternet Also, Germany has two Frankfurts and Berlin has multiple double-streets. One time I went to retrieve something I'd bought on Kleinenzeigen and ended up at the Neukolln version of [Whatever] Straße instead of the (correct) Friedrichshain one.",jilliancyork,en,Friedrichshein-Kreuzbert,friedrichshain,1
44,2021-10-05 15:21:17+00:00,1445408760487424009,@simonshoodie Congrats. I am going to Berlin in November. I have been before and it’s quite nice there. Friedrichshain is a bit scary tho,MagicalHannahB,en,Friedrichshein-Kreuzbert,friedrichshain,1
45,2021-10-05 15:02:43+00:00,1445404089853095949,"You might easily think the outlines of what you see on this images mark the district of Friedrichshain-Kreuzberg in Berlin. But don't be fooled, all you see here are cars, cars and even more 🚗, all tagged on a satellite image of Berlin during a random day. Thanks to @cartagger. https://t.co/TYm53p9OgB",datenschatz,en,Friedrichshein-Kreuzbert,friedrichshain,5
46,2021-10-05 08:40:25+00:00,1445307877825130497,"Impressive? This is Berlin's double-decker bridge, trains cross the river Spree on top, and cars underneath. Linking the districts of Kreuzberg and Friedrichshain, the Oberbaumbrücke was built in 1895. #SeeYouSoon in 🇩🇪 https://t.co/PRNeabQ4pu",VisitGermanyUK,de,Friedrichshein-Kreuzbert,friedrichshain,106
47,2021-10-03 03:10:46+00:00,1444500145387802629,"locals at the Charlottenburg Palace. Experience the neighborhoods of Berlin while taking a stroll through Kreuzberg, Friedrichshain, and Mitte.

•Watch films and documentaries about Germany
#OfficialElectricLight #1EL #EL⚡️",1Officialel,en,Friedrichshein-Kreuzbert,friedrichshain,0
48,2021-10-01 10:34:47+00:00,1443887109773856768,"Friedrichshain is one of our fav neighborhoods in #Berlin, and also where our studio is located 📍 Have a great weekend! 🍻
.
#8y5studio #photography #architecture #Friedrichshain #FridayVibes #FridayMotivation https://t.co/nu6r6hH2lg",8y5studio,en,Friedrichshein-Kreuzbert,friedrichshain,5
49,2021-09-27 20:16:58+00:00,1442584066423984131,"who are the 61 Nazis living in Berlin Friedrichshain-Kreuzberg-Prenzlauer Berg Ost?🤨 Y'all must really not like where you live 

For reference, the NPD is a right wing extremist party in Germany, and this voting district is extremely young/Left/Immigrant heavy https://t.co/NGrsfWXCTZ",trans4trams,en,Friedrichshein-Kreuzbert,friedrichshain,6
50,2021-09-27 13:12:54+00:00,1442477347911970817,"The earlier graph was from the first vote, and here is the graph from the second vote in the district of Friedrichshain-Kreuzberg in Berlin.

There are 2 votes because Germany follows a better albeit more complicated system of voting called the mixed-member proportional system. https://t.co/SXHgwSIH7T",rajatraihanda,en,Friedrichshein-Kreuzbert,friedrichshain,0
51,2021-09-27 10:46:14+00:00,1442440437390790660,"@adam_tooze Since 2 of the 12 Berlin districts (Friedrichshain-Kreuzberg and Mitte) are neither East nor West, I wonder how exactly this is worked out - probably looking at the numbers on a sub-district level?",jphithu,en,Friedrichshein-Kreuzbert,friedrichshain,0
52,2021-09-25 07:34:58+00:00,1441667528833576960,"@IngridCiotti @sophieelsworth He is talking about east Berlin aka DDR era Berlin.

I also live in Friedrichshain and never seen anything like this at any point in Berlin, your head would be spinning when you rralize that this is not normal at all #covid19vic",superruserr,en,Friedrichshein-Kreuzbert,friedrichshain,8
53,2021-09-23 07:30:07+00:00,1440941531351900162,"@WanderingWhyTRV Barcelona has amazing bars, Berlin I loved the Friedrichshain-Kreuzberg area, Krakow - beautiful place but also lively. Most of the northern cities in the UK are great for bars and clubs too 🥳",nickelinho,en,Friedrichshein-Kreuzbert,friedrichshain,1
54,2021-09-21 11:24:33+00:00,1440275752163762177,"Some #GISMA Berlin students have chosen to live in one of the hippest locations in the city.
#Friedrichshain is a center for experimental lifestyles,as well as alternative art and culture.

Need help finding a flat? 👉 accomodation@gisma.com. https://t.co/Wt1qK8D9M0",Business_School,en,Friedrichshein-Kreuzbert,friedrichshain,0
55,2021-09-20 20:31:19+00:00,1440050964455583749,"@PupHenri I think Friedrichshain and Kreuzberg are pretty fucking gay, at least they host the big events and such. I’ve only been to Berlin a bit, actually, but it was cool.",glemahund,en,Friedrichshein-Kreuzbert,friedrichshain,1
56,2021-09-18 08:42:26+00:00,1439147794409865216,"EGS: ""Concrete Reflections"", our flagship  @BerlinArtWeek exhibition will be be open this Sat. &amp; Sunday from 12:00 to 19:00. Maximize your visit and view Donna Huanca show @PeresProjects nearby
#EGS #berlinartweek #urbanspreegalerie #berlin #friedrichshain https://t.co/Av4tVFJ20X",Urban_Spree,en,Friedrichshein-Kreuzbert,friedrichshain,4
57,2021-09-15 01:53:20+00:00,1437957674814132228,"I love the people living in Oderstraße, they are sound and calm. #Berlin #Kreuzberg #Friedrichshain",CarinoBRLN,en,Friedrichshein-Kreuzbert,friedrichshain,0
58,2021-09-14 20:11:12+00:00,1437871573382357000,"Explore the streets around  #Boxhagener Platz in #Friedrichshain to discover vegan cafes, shisha bars, restaurants and shops selling everything from tea to upcycled tyres 

@visitgermanyuk @germanytourism @visitberlin #Berlin #Germany https://t.co/RxOCzARdOI",Healthy_Holiday,en,Friedrichshein-Kreuzbert,friedrichshain,5
59,2021-09-14 18:50:39+00:00,1437851303254896643,"Day to remember: Today I handed in my first ballot letter to the district office, Friedrichshain-Kreuzberg, Berlin, Germany.
6 votes in for House of Representatives, District Assemblies, Bundestag (Federal Parliament), and Referendum (abt the expropriation of estate corporations)",_Maha_Mtmr,en,Friedrichshein-Kreuzbert,friedrichshain,1
60,2021-09-11 11:44:33+00:00,1436656910015549443,"Berlin: where can I find delivery of Gatorade or any isotonic/sports drink? I tried Flink, Gorillas and Flaschenpost. I live in Friedrichshain.

An equivalent would help! I got sick with a virus from the Kita and I am desperate here 😩",marinalimeira_,en,Friedrichshein-Kreuzbert,friedrichshain,4
61,2021-09-02 23:52:14+00:00,1433578544374980608,"I spend most of my days in Kreuzberg and Neukölln (former edges of Western Berlin), but today I spent hours walking through Friedrichshain (the former East), and there's a weird inverted mirror effect on its streets compared to the vibes of the former

But it's just as beautiful.",AlxSavage,en,Friedrichshein-Kreuzbert,friedrichshain,5
62,2021-08-30 09:41:35+00:00,1432277308270956544,"@derJamesJackson @dpd_de @GroupeLaPoste @DPDgroup_news Just look at this beauty, a fully manual lever espresso machine, which made it all the way from France to Berlin, but was lost by @DPD_de somewhere between the Marzahn depot and Friedrichshain. https://t.co/xJF0Mvh38L",tomescritt,en,Friedrichshein-Kreuzbert,friedrichshain,0
63,2021-08-28 17:36:15+00:00,1431671985625571337,"Just off the Spree in Friedrichshain is such a sad part of Berlin. Sterile and lifeless, not fit for people to live in. A place for work it seems and not much else; a ghost-town come evening. https://t.co/gN3CDeOgBo",aarondgilmore,en,Friedrichshein-Kreuzbert,friedrichshain,4
64,2021-08-24 23:49:10+00:00,1430316281379672064,"Today (24.08.21) after sunset I met with Catherine by coincidence on Warschauer street in Friedrichshain. We had a long walk together and did a few snapshots, which I will be sharing on Instagram 
.
#berlinmodel #modelscout #berlin #model #friedrichshain #alexanderplatz https://t.co/c5T6cv7WpF",let_nipples,en,Friedrichshein-Kreuzbert,friedrichshain,52
65,2021-08-23 13:43:36+00:00,1429801497420779533,"@Wasafru @educatedpleb Bullshit! A lot of People here in Berlin at the age from 1 to 45 are not vacced and a lot of doctors here in Friedrichshain, Kreuzberg, Lichtenberg, Neukölln dont jab younger people because of the long term vaxx symptoms. Also in the rest of Germany.

Have fun with ya poison soup",Karl_Laulerbach,en,Friedrichshein-Kreuzbert,friedrichshain,0
66,2021-08-23 11:56:14+00:00,1429774479740358661,"Hey! Please come see my first solo show »The Dirty Hands of the Machine«, showing works that mix AI and painting, 
Location: Raum für drastische Maßnahmen, Berlin-Friedrichshain
Opening: 10 September 2021, 7pm
Exhibition: 11 September – 2 October 2021 https://t.co/8a1TXuysoO",Alsinosko,en,Friedrichshein-Kreuzbert,friedrichshain,10
67,2021-08-23 09:00:54+00:00,1429730353980317696,"Really proud to be part of this great participative initiative together with BIG, Allianz, Berlin Senat and Friedrichshain-Kreuzberg kulturamt. The winner of the Art Competition will soon be revealed, stay tuned! #art #berlin https://t.co/sg4I0APmve",CoenvanOostrom,en,Friedrichshein-Kreuzbert,friedrichshain,3
68,2021-08-21 19:08:20+00:00,1429158444083318784,"I really love Friedrichshain and I wouldn't live anywhere else in Berlin, but when I hear techno outdoor parties on saturdays just next to my apt and I have to work the next day I'm just sad 🥲",LaureBuliiV,en,Friedrichshein-Kreuzbert,friedrichshain,660
69,2021-08-12 17:51:34+00:00,1425877634613977088,"Anyone familiar with Neukolln, Kreuzberg and Friedrichshain in Berlin want to send me ideas for activities I might otherwise miss?",newstalrocket,en,Friedrichshein-Kreuzbert,friedrichshain,0
70,2021-08-11 12:40:37+00:00,1425436994499346433,@Laisaroucha Maybe Bine lives in different part in Berlin not in Friedrichshain. And yeah maybe she doesn't has a room. Haha.,itsitslo,en,Friedrichshein-Kreuzbert,friedrichshain,2
71,2021-08-08 21:53:33+00:00,1424488982252072962,"I love the people living in Friedrichsberger Straße, they are sound and calm. #Berlin #Kreuzberg #Friedrichshain",CarinoBRLN,en,Friedrichshein-Kreuzbert,friedrichshain,0
72,2021-08-08 15:52:46+00:00,1424398188304293891,"I love the people living in Krossener Straße, they are sound and calm. #Berlin #Kreuzberg #Friedrichshain",CarinoBRLN,en,Friedrichshein-Kreuzbert,friedrichshain,0
73,2021-08-07 12:33:46+00:00,1423985719098454021,"Berlín’s Friedrichshain/Kreuzberg - a unique quarter: free, creative, bohemian, multi-culti, avant-garde, hippie-flippy - mixed with chaos, retro and a touch of anarchy. Not always easy to live in, but surely one of the coolest spots in Europe https://t.co/nTjXv7h35e",AmbLindnerIndia,en,Friedrichshein-Kreuzbert,friedrichshain,164
74,2021-08-06 11:15:00+00:00,1423603508599681026,"One of the best pizzerias in Europe is located in the punk and alternative district of Friedrichshain in Berlin. Opened by pizza chef Alessandro Leonardi and the singer-songwriter Alex Ulhlmann, the place looks like a bistro with elegant and minimalist furnishings. https://t.co/ML68nt84MX",GamberoRossoINT,en,Friedrichshein-Kreuzbert,friedrichshain,0
75,2021-08-01 00:15:01+00:00,1421625479296073728,"At 02:15 Sunday, 01 August 2021 (GMT +02:00) 
in Berlin-Friedrichshain, Germany it was 17°C and partly cloudy. 
Wind direction: WSW. Wind speed: 14.8kph. 
Pressure: 1008mb. Humidity: 75%",random__weather,en,Friedrichshein-Kreuzbert,friedrichshain,0
76,2021-07-27 12:09:07+00:00,1419993248815267845,"@RichDecibels @anonynaut I will be back in Berlin next week, dm me if you're interested in a cup of coffee/tea and a nice conversation in Friedrichshain/Kreuzberg",Deutungshoheit,en,Friedrichshein-Kreuzbert,friedrichshain,1
77,2021-07-24 20:53:54+00:00,1419038151532847104,"FOR YOUR FREEDOM AND OURS – skateboarders jumping for joy today at the memorial for Polish soldiers and antifascists, Berlin-Friedrichshain. https://t.co/u1bVDvldp0",KarenMargolis,en,Friedrichshein-Kreuzbert,friedrichshain,4
78,2021-07-18 19:10:15+00:00,1416837741581672452,"Berlin friends. I’m looking for a two bedroom apartment in either Kreuzberg, Friedrichshain or Prenzlauerberg. No time limit on finding a place and the budget would be €1300 warm with a permanent contract. 
If you know or hear of anything please let me know. Thank you ☺️",aj_malakai,en,Friedrichshein-Kreuzbert,friedrichshain,14
79,2021-07-16 16:40:49+00:00,1416075360014274560,"@ArthurMilchior @FarrahC32 ""Amazon will be the main tenant occupying 28 out of 35 floors of this ground-breaking project based between Berlin Friedrichshain and Kreuzberg""

So Amazon Berghain? 🤪",supersat,en,Friedrichshein-Kreuzbert,friedrichshain,1
80,2021-07-16 11:06:10+00:00,1415991142550839298,@Johnzee7 @lostandgrounded It’s pouring at BrewDog Mitte and Protokoll in Friedrichshain already. We delivered to our usual list of Berlin bars so others may tap it over the weekend though.,FuerstWiacek,en,Friedrichshein-Kreuzbert,friedrichshain,1
81,2021-07-11 21:13:20+00:00,1414332000304078851,"@goforbrookie Almost every supermarket in Berlin has a shelf with dedicated vegan products (apart from unprocessed produce), and many cafés offer at least either oat or soy milk. But dedicated shops, cafés, restaurants you’d rather find in Kreuzberg, Neukölln, Prenzlauer Berg, Friedrichshain.",jmi,en,Friedrichshein-Kreuzbert,friedrichshain,1
82,2021-07-10 12:48:09+00:00,1413842479296745473,"I love the people living in Helsingforser Straße, they are sound and calm. #Berlin #Kreuzberg #Friedrichshain",CarinoBRLN,en,Friedrichshein-Kreuzbert,friedrichshain,0
83,2021-07-02 07:07:45+00:00,1410857711038836737,@mauroalex A friend of mine has a 3 rooms apartment in Friedrichshain and wants to switch it to a smaller apartment or even a WG Room as she isn’t that often in Berlin anymore. Do you have something smaller currently? :),DanielEytan,en,Friedrichshein-Kreuzbert,friedrichshain,2
84,2021-06-27 11:35:28+00:00,1409113145830952970,"#RAW #Friedrichshain with #balcony, #graffiti and #trashcans in  end #June #2021 #Berlin Copyrights #Stefan #F #Wirth https://t.co/o1CAiV1Oec",wirthstef,en,Friedrichshein-Kreuzbert,friedrichshain,54
85,2021-06-23 15:28:25+00:00,1407722215819386883,"Berlin history fans, on JULY 24th, I’m finally running my long-planned free Typefoundry Walk. We’ll meet in Friedrichshain at 14:00. Over the next few hours (and some public transit riding), we’ll visit four surviving typefoundry factory buildings. DM or e-mail me if you want in! https://t.co/lONMkJRePo",typeoff,en,Friedrichshein-Kreuzbert,friedrichshain,48
86,2021-06-21 09:40:05+00:00,1406909778861899779,"“Thank you soviet soldiers” reads this German communist party in Friedrichshain, East Berlin. The photo depicts a nearby monumental statue in Treptower Park of Stalin rescuing a child and standing on a broken swastika. https://t.co/I14JNFEykE",JacobKishere,en,Friedrichshein-Kreuzbert,friedrichshain,0
87,2021-06-17 18:15:00+00:00,1405589811260542985,"Police prepare to enter a building where an inspection was planned by the fire department and opposed by some residents squatting in the building in the Friedrichshain district of Berlin, Germany
Credit: John MacDougall/AFP via Getty Images https://t.co/URk6Y0ajW3",PixiedustJtT,en,Friedrichshein-Kreuzbert,friedrichshain,0
88,2021-06-17 18:09:22+00:00,1405588395829641225,"Berlin
Police prepare to enter a building in the Friedrichshain district, where an inspection was planned by the fire department and opposed by some residents squatting in the building

Photograph: John MacDougall/AFP/Getty Images https://t.co/AspeSW4koE",AbdulsatarBoch1,en,Friedrichshein-Kreuzbert,friedrichshain,0
89,2021-06-16 11:25:42+00:00,1405124422684532737,"@JanineKnoop Yeah true! 
And the whole new neighborhood is very Berlin. Like how Friedrichshain was when I moved there 16 years ago... (One can only wonder how long it will take to gentrify this neighborhood too ;) )",mypiximix,en,Friedrichshein-Kreuzbert,friedrichshain,2
