,Datetime,Tweet Id,Text,Username,Language,District,Sub District,Up Votes
10,2021-12-11 19:18:25+00:00,1469748422538371080,My neighborhood in Snow.  Kollwitzplatz. Parts of Berlin and Paris look alike!!  #berlin #paris #charm #eastberlin #prenzlauer_berg #kollwitzplatz https://t.co/hF2PyyjMTO,theberlinexpert,en,Pankow,prenzlauer berg,1
11,2021-12-06 11:55:46+00:00,1467825089907470336,"Zionskirchstraße 4 in Prenzlauer Berg. Once the home of Werner Brandt. He was born on 7/11/1922 , joined the Hitler Youth in 1937 and subsequently enlisted in the Kriegsmarine. In 1945 he was taken prisoner by the Soviets, released in 1947 and returned to help rebuild Berlin. https://t.co/h9FVmtJkag",BerlinBDamage,en,Pankow,prenzlauer berg,1
12,2021-12-05 03:42:12+00:00,1467338488815095810,It's raining and I'm in a former military airport drinking Bauhaus trabants. A Kazakh pulled pork bar that has the only nachos and vegan coffees in Prenzlauer Berg #Berlin,VisitBerlinNow,en,Pankow,prenzlauer berg,0
13,2021-12-02 22:01:03+00:00,1466527862186340354,@MHristo I love Berlin and will be back there in March to see The Weather Station at the Frannz club in Prenzlauer Berg.,AndrewLeng1,en,Pankow,prenzlauer berg,1
14,2021-12-02 17:16:02+00:00,1466456134106165252,@slowberlin Burgermeister for something better then Mcdonald's. Or Grindhouse Burger at Kollwitzstrasse but the best and amazing burger of Berlin is definitely at  The Bird (Mitte or Prenzlauer Berg).,Nuage_nomade,en,Pankow,prenzlauer berg,1
15,2021-11-28 15:23:40+00:00,1464978304319041543,"@adam_0808 @steveryanonline @wheatatreat @marcelotorresb_ @princess_nft @larsnft @defi_ghost @tonyherrera @NftHandler @livingwithwill @iironmike @CommanderCrypt0 @thebossofbali @dogeuhcat @DaGroove_eth @NFTbyTEE @dazza9x @0gz4874 @Rachel_mey11 I like to call Prenzlauerberg (a neighborhood in Berlin) Pleasantville - it’s got cafes, cute streets, babies and their families, dogs, boutiques, bakeries, etc. I feel so lucky to live here.",amestrz,en,Pankow,prenzlauer berg,0
16,2021-11-28 15:17:02+00:00,1464976636261150721,"@steveryanonline @amestrz @wheatatreat @marcelotorresb_ @princess_nft @larsnft @defi_ghost @tonyherrera @NftHandler @livingwithwill @iironmike @CommanderCrypt0 @thebossofbali @dogeuhcat @DaGroove_eth @NFTbyTEE @dazza9x @0gz4874 @Rachel_mey11 Yes, thanks Steve, it is a wonderful day here in Berlin, Amelia and I had a nice walk in Prenzlauer Berg",adam_0808,en,Pankow,prenzlauer berg,3
17,2021-11-17 10:49:36+00:00,1460923065215471623,"Hallo #Berlin friends - Can anyone recommend a good GP/ Hausarzt who speaks English and is not into homeopathy? Preferably in Prenzlauer Berg but I would not mind other areas. If so, could you please get in touch? Many thanks!",neusvidal,en,Pankow,prenzlauer berg,1
18,2021-11-12 21:47:10+00:00,1459276611703001090,"Evening walk through Prenzlauer Berg, past my old house and haunts. Captured the water tower at dusk, with the Fernsehturm at Alexanderplatz photo-bombing. #Stadtspaziergänge #citiesatnight #flaneuse #Berlin #Berlinzufuss https://t.co/atCS6Q5rSl",Saschaloske,en,Pankow,prenzlauer berg,10
19,2021-11-11 13:55:12+00:00,1458795447221370886,"@RoCam54 Oh there as well?  

Btw, I love Berlin. 
Stayed in Prenzlauer Berg once. 
Such a nice area, lots of cafes and restaurants.",BelgianWaffle1,en,Pankow,prenzlauer berg,1
20,2021-11-09 19:30:00+00:00,1458154926371217423,"Local resident Joerg Liebig polishes 'Stolpersteine' or 'Stumbling Stones', commemorating four members of a family deported and killed by the Nazis in the death camp Auschwitz, on a street in the district Prenzlauer Berg in Berlin, Germany
Credit: AP Photo/Markus Schreiber https://t.co/nRnSocmFuO",PixiedustJtT,en,Pankow,prenzlauer berg,0
21,2021-11-08 07:38:30+00:00,1457613484548665344,"Set up and ready to work online in @DrM_Evans's apartment in #PrenzlauerBerg, #Berlin. Flight home after work ready for a campus day tomorrow. Very much enjoying the sensible take on dynamic working @lborouniversity. Works well for both staff and employer when done pragmatically. https://t.co/BPKktebC26",ARFlather,en,Pankow,prenzlauer berg,6
22,2021-11-05 17:30:00+00:00,1456675175580241923,"East Berlin, Prenzlauer Berg, 1978. Inside the legendary 'Hackepeter', Dimitroffstrasse and Knaackstrasse. Every evening with a drunk band and accordion. Mostly they played Mackie Messer by Brecht ...
#Berlin #GDR #PrenzlauerBerg
#diemauerthewall

Photo: Tommy Olofsson https://t.co/OSCGOfA4KA",diemauerthewall,en,Pankow,prenzlauer berg,99
23,2021-11-04 08:43:44+00:00,1456180349881442304,#OnThisDay five years ago in #Berlin #PrenzlauerBerg 🇩🇪 These two towers are known by locals as the Fat One and the Thin One. #Wasserturm #WasserturmBelview #ParkamWasserturm #Kollwitzkiez #Deutschland #Germany https://t.co/qkKjbx42vU,ciaraquill,en,Pankow,prenzlauer berg,1
24,2021-11-02 19:09:00+00:00,1455612926115696647,"If you're in Berlin, I've also got the comics at these fine booksellers…
• Neurotitan
• Modern Graphics (Kreuzberg)
• Modern Graphics (Prenzlauerberg)
• Bibliotheek Renate
• Big Brobot
and the aforementioned…
• All The Problems In The World",CHADinAMSTERDAM,en,Pankow,prenzlauer berg,2
25,2021-11-02 07:52:51+00:00,1455442770173349889,"I was walking through Alex, on my way to Prenzlauer Berg; and I noticed all these people taking a photo. I turned around to see the TV Tower enveloped in fog. Good morning, Berlin. https://t.co/6yG0p6fAaD",Igelritter,en,Pankow,prenzlauer berg,2
26,2021-10-29 09:43:34+00:00,1454021078188187648,@joshspero There is also Kanaan a joint vegetarian Israeli-Palestinian restaurant in Prenzlauer Berg which I really liked and made me “get” Berlin.,b_judah,en,Pankow,prenzlauer berg,2
27,2021-10-27 18:36:14+00:00,1453430352282783752,"@FinancialTimes Prenzlauer Berg, Mitte and Friedrichshain are expensive trendy districts. Sometimes 60% will be spent on rent. I love Berlin❤️but rent is awesome. Partly in Berlin`s outskirts it`s a little bit cheaper in the eastern part of the city-but not so often!",AnjaSch50549695,en,Pankow,prenzlauer berg,0
28,2021-10-26 13:06:45+00:00,1452985049167679490,"LGBTQ-Rights and movement
in memory of Martha P. Johnson
Berlin - Prenzlauer Berg 🌈 https://t.co/dvsZZ4ppzN",MDoringer,en,Pankow,prenzlauer berg,0
29,2021-10-23 11:02:44+00:00,1451866675905810437,"Day 2️⃣ of #InnovationLabUA2DE 🇺🇦🛫🇩🇪

The Ukrainians had a tour of @mfk_berlin - and then some tea &amp; coffee ☕️ with 

▪️@paul_toetzke (freelance investigative journalist)🔎 

▪️&amp; Julia Schmitz from Prenzlauer Berg Nachrichten (a local Berlin news online site)💻 https://t.co/uXc75KXiqC",ECPMF,en,Pankow,prenzlauer berg,5
30,2021-10-16 17:31:45+00:00,1449427860410834954,I’m about to eat Fish and Chips in a restaurant in Berlin and I’m so excited. Especially as I’m washing it down with a local Prenzlauerberg bier.,danhardaker,en,Pankow,prenzlauer berg,4
31,2021-10-13 20:58:46+00:00,1448392794909945859,"I will occasionally post Berlin/Brussels/Europe appreciation tweets here… for now, I just loooove this prewar style of building.

These are from Prenzlauerberg and Bergmannkiez in Berlin https://t.co/huNmgYytgg",AlexCEngler,en,Pankow,prenzlauer berg,3
32,2021-10-13 13:05:05+00:00,1448273585605419010,"Forests and skyscrapers and Strassenbahns, oh my! #Berlin is breathtaking from above. #movetoberlin #berlinrelocation #berlinstreet #prenzlauerallee #prenzlauerberg #germany #germanyrelocation #movetogermany https://t.co/7AplqUURcf",ArcherBerlin,en,Pankow,prenzlauer berg,0
33,2021-10-13 09:12:43+00:00,1448215109319467008,"@tangoandrakija @kmf116 Recoleta (picture 1 and 2) indeed.
The old Jewish cemetery in Prenzlauer Berg (Berlin) too (3 and 4). https://t.co/IgzuBGKsaw",ronanmaenardo,en,Pankow,prenzlauer berg,2
34,2021-10-10 19:44:44+00:00,1447286999556182020,"Fontainebleau is the Texas of Ile de France, it is as white and trashy as Berlin-Prenzlauer Berg and just about as aggressive",andreas_genet_2,en,Pankow,prenzlauer berg,0
35,2021-10-02 05:42:03+00:00,1444175826090668034,"shout out to the early birds, parents and caffeine addicts. we found a back up solution!
 #stromausfall #Berlin #prenzlauerberg 
@Stromstoerung https://t.co/udd9SRcqKG",nickdownie,en,Pankow,prenzlauer berg,10
36,2021-10-01 12:03:01+00:00,1443909313328816134,"Daniel Brühl's directorial debut Next Door is now out in cinemas thanks to our friends over at @CurzonCinemas, after premiering at @berlinale. Set in the Prenzlauer Berg district in Berlin, the film explores the subjects of gentrification and social inequality in Berlin. https://t.co/O6hnJw1NPu",dmsukltd,en,Pankow,prenzlauer berg,1
37,2021-10-01 10:23:31+00:00,1443884274998972429,Time to say goodbye to one of our top players Nate. He's leaving Berlin and hopefully starting a Dublin branch of StrangerChess! #farewell #chess #meetup #berlin #mitte #prenzlauerberg #stranger #newfriends https://t.co/hADNXaMPBF,StrangerChess,en,Pankow,prenzlauer berg,0
38,2021-10-01 09:00:23+00:00,1443863352413933577,"Happy #internationalcoffeeday ☕ 

Have you had your coffee today? This coffee was brewed by @fiveelephant in Berlin and there are 4 locations in the capital to choose from to get your jolt today...

📍Kreuzberg 
📍Mitte
📍KaDeWe
📍Prenzlauer Berg

Enjoy! https://t.co/SRbHnYjbRr",Business_School,en,Pankow,prenzlauer berg,1
39,2021-09-29 18:21:18+00:00,1443279734587248648,"@Arnold_Platon There are just a few excentric areas in Berlin (Kreuzberg, Neukölln, parts of Pankow  like Prenzlauer Berg and of Mitte maybe). The rest is pretty diverse but not in the way people expect.",l_linguist,en,Pankow,prenzlauer berg,1
40,2021-09-29 15:03:44+00:00,1443230014972043264,"If you ever visit Berlin and spend any time in Kreuzberg or Prenzlauer Berg, bear in mind that you are in the politically most extreme electoral district in Germany:

Greens - highest vote share
CDU - lowest vs
FDP - lowest vs
Linke - 2nd highest vs
AfD - 7th lowest vs https://t.co/CguasbHZpf",HzBrandenburg,en,Pankow,prenzlauer berg,46
41,2021-09-28 16:03:57+00:00,1442882782435348485,"For everyone wondering why I am a bit quiet this week -- I am saying goodbye to my cute flat in Berlin, Prenzlauer Berg and am getting ready to say hello to an even cuter flat in Berlin, Wedding 🥳  this is my sad attempt at a victorious V during the ongoing move prep 📦 https://t.co/m3gq7OzYR5",AnnaHenschel,en,Pankow,prenzlauer berg,25
42,2021-09-28 10:57:59+00:00,1442805785340358659,"Hamburg and Prenzlauerberg (Berlin) will feature in ‘Hampsteads Around The World’ in the next Hampstead Village Voice, out 01/12/21. And yes, we will be comparing commercial waste infrastructures! 🤓 https://t.co/LMtaPQCb34",SebastianWocker,en,Pankow,prenzlauer berg,7
43,2021-09-27 20:16:58+00:00,1442584066423984131,"who are the 61 Nazis living in Berlin Friedrichshain-Kreuzberg-Prenzlauer Berg Ost?🤨 Y'all must really not like where you live 

For reference, the NPD is a right wing extremist party in Germany, and this voting district is extremely young/Left/Immigrant heavy https://t.co/NGrsfWXCTZ",trans4trams,en,Pankow,prenzlauer berg,6
44,2021-09-26 21:52:28+00:00,1442245714415812611,"@tedhendershot felt extremely cool when the guy was like ""so it seems just like Prenzlauerberg"" and I knew enough to be able to say ""yes, if you live in certain neighborhoods"" [the Pearl District of Berlin]",stormwarnings_,en,Pankow,prenzlauer berg,2
45,2021-09-21 15:01:37+00:00,1440330380326756361,"@ColdWarPod @NIBunker @DDROnline @ColdWarChannel @coldwaruk @DavidBellHartl1 @kellyhignett @diemauerthewall @PeteAJohnston @trevorwbarnes @beantrees I think the @hdg_museen have done such an excellent job on the Ausreisehalle, not to mention the everyday life museum in Prenzlauer Berg. And best of all, both are free to visit so are accessible to those on low incomes (cf other GDR-themed museums in Berlin).",MaxHertzberg,en,Pankow,prenzlauer berg,1
46,2021-08-29 21:46:31+00:00,1432097356695195648,"When in Prenzlauer Berg, try the tangy ciders at Hellogoodpie. A youth hostel that does GDR books and coctails fresh in season #Berlin",VisitBerlinNow,en,Pankow,prenzlauer berg,1
47,2021-08-25 09:20:38+00:00,1430460095368998914,"@2catsand3kids @Sillyshib Concepts like FOM can seem a bit abstract - e.g.  I was never really going to retire to Berlin and live in  Prenzlauer Berg - but each of us could soon lose something tangible they took for granted and miss it terribly. Milkshakes, chicken or, for me, coffee.",sjames1132,en,Pankow,prenzlauer berg,4
48,2021-08-23 12:45:46+00:00,1429786943177609219,On Wednesday Tempo-Box will host Prenzlauer Berg's only gourmet chicken and piping hot whisky night #Berlin,VisitBerlinNow,en,Pankow,prenzlauer berg,0
49,2021-08-21 12:00:13+00:00,1429050704866562048,Sunny ☀️ and warm in #Berlin so it’s time for #Eis #icecream #glace #uachtarreoite🍦 Very unusual but delicious 😋 flavours at this place #EiscaféHokeyPokey #PrenzlauerBerg  #lecker #CiaraInBerlinAug21 🇩🇪 https://t.co/gqH2RILsHg,ciaraquill,en,Pankow,prenzlauer berg,3
50,2021-08-11 14:45:41+00:00,1425468468200153095,"@SAshworthHayes In Prenzlauer Berg, Berlin, not along ago supposedly Europe’s borough with the highest birthdate, luxury prams were (and still are) regularly stollen and burned by leftists.",Utopieflucht,en,Pankow,prenzlauer berg,1
51,2021-08-10 16:04:16+00:00,1425125857459322880,"Stories of lives before the wall from our upcoming concert on August 15th. 

Joachim Mehr was born in what is now Bialogard in Poland. He grew up in Prenzlauer Berg in Berlin, and learned to be a carpenter like his father before him. On December 2nd, 1964, at the age of 21... https://t.co/LCBjvxcCT2",cochamberorch,en,Pankow,prenzlauer berg,1
52,2021-08-10 14:13:40+00:00,1425098021734322179,"Having never been there, my impression of Tel Aviv is that it’s the same vibe as San Francisco and Prenzlauer Berg (Berlin)",LeahEloise2,en,Pankow,prenzlauer berg,3
53,2021-08-04 09:23:33+00:00,1422850684731408385,"Speaking of #Berlin, you cannot be constantly bragging about your neue schnelle #Fahradwegs and then build some kind of construction site or fairground over every single access between Prenzlauer Berg &amp; the Mitte! At least, not without provision of bicycle detour routes!",j2blather,en,Pankow,prenzlauer berg,0
54,2021-07-23 18:34:01+00:00,1418640559611293698,"@coderbyheart Aha, errr...maybe some of the important things in life are, in fact, not in Berlin.

Though, I'd not be surprised if there was a vegan equivalent somewhere between Kreutzberg and Prenzlauer Berg ;)",miskaknapek,en,Pankow,prenzlauer berg,1
55,2021-07-23 16:01:38+00:00,1418602210779275267,"Wings are back! Swing down for a beer and some of our delicious wings, or get them delivered right to your door with any of our delivery partners Wolt, UberEats or Lieferando. 

#brewdog #berlin #mitte #prenzlauerberg #wings #chickenwings #buffalosauce #wolt #delivery https://t.co/tN1DN0xtUJ",BrewDogMitte,en,Pankow,prenzlauer berg,1
56,2021-07-18 19:10:15+00:00,1416837741581672452,"Berlin friends. I’m looking for a two bedroom apartment in either Kreuzberg, Friedrichshain or Prenzlauerberg. No time limit on finding a place and the budget would be €1300 warm with a permanent contract. 
If you know or hear of anything please let me know. Thank you ☺️",aj_malakai,en,Pankow,prenzlauer berg,14
57,2021-07-17 20:42:14+00:00,1416498502125899777,"Got super stressed out yesterday so today I took a day off and got myself lost in Berlin

Some unedited &amp; unrepresentative pics of Prenzlauer Berg &amp; Mitte (I should spend more time there) 📸 https://t.co/0yaDik7xbw",wojtekwtf,en,Pankow,prenzlauer berg,27
58,2021-07-11 21:13:20+00:00,1414332000304078851,"@goforbrookie Almost every supermarket in Berlin has a shelf with dedicated vegan products (apart from unprocessed produce), and many cafés offer at least either oat or soy milk. But dedicated shops, cafés, restaurants you’d rather find in Kreuzberg, Neukölln, Prenzlauer Berg, Friedrichshain.",jmi,en,Pankow,prenzlauer berg,1
59,2021-07-11 11:20:35+00:00,1414182831262158848,"Prenzlauer Berg, Berlin, Germany.
Sunday in the hood, so nicely quiet and green. https://t.co/KRxr659MhV",francois_sky,en,Pankow,prenzlauer berg,2
60,2021-07-09 15:51:55+00:00,1413526338833616900,"Had this @pohjalabeer Prenzlauer Berg Raspberry Berliner Weisse en route earlier. I’m not always sold on sours but this is really tasty and refreshing. And it reminds me that, as soon as the circus is over, I have to go back to #Berlin 😎👍🏻🇪🇪🍻 https://t.co/BUR5or19Al",LennardRamone,en,Pankow,prenzlauer berg,7
61,2021-07-05 14:30:27+00:00,1412056283373572098,"Looking for your next role? Drop us an email and we'll talk! 

#berlin #brewdog #mitte #prenzlauerberg #restaurantjobs #jobad #pizza https://t.co/cq67Z2h5k5",BrewDogMitte,en,Pankow,prenzlauer berg,0
62,2021-07-05 10:40:03+00:00,1411998301466107906,"We also love our AF beers! We have alcoholfree versions of Punk, Lost and a AF Hoppy Pale Ale on tap, or in can / bottle, or both. Come down and enjoy! 

#brewdog #berlin #mitte #prenzlauerberg #alcoholfree #punkipa #craftbeer #beer https://t.co/mb4LwTxez9",BrewDogMitte,en,Pankow,prenzlauer berg,0
63,2021-07-03 20:34:41+00:00,1411423169802555393,@kat_lunia I live here. I forget how nice some other parts of Berlin are until I happen to visit Schoenberg and Prenzlauer Berg on consecutive days.,ratkins,en,Pankow,prenzlauer berg,0
64,2021-07-02 16:20:08+00:00,1410996721744756736,"Hope you 'enjoy' our headliners! Always available and ready for you drink from our takeaway fridges. 

#brewdog #berlin #mitte #punkipa #elvisjuice #craftbeer #ipa #prenzlauerberg #beer #bier https://t.co/GpJRGuuA61",BrewDogMitte,en,Pankow,prenzlauer berg,0
65,2021-07-01 06:00:03+00:00,1410478287487344640,"Established in 2021 by a group of hardworking mice from Germany and New Zealand and now proudly serving Prenzlauer Berg, Berlin.",townmousecoffee,en,Pankow,prenzlauer berg,0
66,2021-06-24 09:45:37+00:00,1407998334883844096,Blogfabrik is located around a contemporary lounge-bar. An artistic eat out and take a picture market which offers the purest honeyed bagels and caravans in Prenzlauer Berg #Berlin,VisitBerlinNow,en,Pankow,prenzlauer berg,0
67,2021-06-20 17:33:53+00:00,1406666628251664388,@AnnaMaerker And where was the biergarten where we watched games in Berlin? Was it in Prenzlauer Berg?,Nic_ky___R,en,Pankow,prenzlauer berg,0
68,2021-06-20 17:01:22+00:00,1406658445038731270,"Vegan Mondays: 2-4-1 on all vegan and vegetarian mains. Available all day! 

#vegan #mondays #vegetarian #brewdog #berlin #mitte #prenzlauerberg #pizza #salad https://t.co/x2sZkOsVE6",BrewDogMitte,en,Pankow,prenzlauer berg,0
69,2021-06-19 15:45:09+00:00,1406276877879332865,On Saturday Vater will host Prenzlauer Berg's largest liquor and Ramones memorabilia night #Berlin,VisitBerlinNow,en,Pankow,prenzlauer berg,0
70,2021-06-16 13:02:26+00:00,1405148762994098177,"You and a colleague don't know where to go for lunch? Try our 241 lunch deal on all of our pizzas! Available Mon-Thurs, 12-3pm. 

Open Daily from 12.

#brewdog #berlin #mitte #prenzlauerberg #punkipa #pizza #lunchdeal #businesslunch #spicymeaty #241pizza https://t.co/POydfIvoSP",BrewDogMitte,en,Pankow,prenzlauer berg,1
71,2021-06-10 15:57:58+00:00,1403018612567314439,My 70 old neighbor just saw me now minutes before I had to go on air for my channel and asked me if I am okay. She told me she saw what happened to me in Neukölln a few weeks ago and added: “here you don’t need to worry. We will protect you” ❤️#Prenzlauerberg #Berlin,antonia_yamin,en,Pankow,prenzlauer berg,218
72,2021-06-10 03:45:50+00:00,1402834365323829248,Street Food Thursday is the best fatty juice and butter tent in Prenzlauer Berg #Berlin,VisitBerlinNow,en,Pankow,prenzlauer berg,0
73,2021-06-04 09:27:26+00:00,1400746003528044544,"Excitement took over me!
I'm happy to share a part of my newest art project called .""...hear what you see"". So please come by and join the party @marienburg (Marienburger Straße 16, 10405 Berlin-Prenzlauer Berg) on 05.06 - 06.06.21. #exhibition https://t.co/0YN0tnHoxK",sascha_bachmann,en,Pankow,prenzlauer berg,2
74,2021-06-01 10:19:28+00:00,1399671936439967744,"@hamoid @Berlin_de_News I hear you.

Just my experiences in Charlottenburg and Prenzlauer Berg have been that they did the swabbing carefully, ie making sure they got proper samples while avoiding giving me a noseache.

Whether they then analysed my nose spray or nasal bacteria, is a different matter ;)",miskaknapek,en,Pankow,prenzlauer berg,0
75,2021-06-01 09:21:56+00:00,1399657454980448256,"Great to see new restaurants opening in Berlin - however I’m not sure that Prenzlauer Berg is “missing” sourdough bread, artisanal beers and natural wines? 🤔

I’m excited either way! https://t.co/h9HqYEcDjN",ben_mayer,en,Pankow,prenzlauer berg,4
76,2021-05-13 11:02:48+00:00,1392797468304330755,"After almost 7 years of living here, I drove in Berlin for the first time this morning. Heinersdorf to Spandau and back was perhaps a baptism of fire... but it’ll all seem easy from here on! 🚙",therealpadams,en,Pankow,heinersdorf,1
77,2021-08-08 18:26:56+00:00,1424436985024942085,Not me only just realizing right now at this very moment that Karow on Berlin Tatort and Noah on Dark are the same actor 🤯🤯🤯,leiladaisyj,en,Pankow,Karow,0
78,2021-07-12 08:54:45+00:00,1414508519395561472,"Trees and grass

#trees #grass #art #photography #Nikon #nikond5600 #berlin #germany #visitberlin #karow #nature #NaturePhotography #sky #clouds #PictureOfTheDay https://t.co/XqTQLLEFDC",CryxDx2,en,Pankow,Karow,3
79,2021-07-10 23:18:05+00:00,1414001007512719360,"Sky, Clouds, trees and grass

#trees #grass #art #photography #Nikon #nikond5600 #berlin #germany #visitberlin #karow #nature #NaturePhotography #sky #clouds #PictureOfTheDay https://t.co/csATT3Ay52",CryxDx2,en,Pankow,Karow,2
80,2021-07-08 02:01:29+00:00,1412954963702165505,"Puddle reflection in and out of focus

#puddle #rain #run #Reflections #focus #art #photograghy #Nikon #nikond5600 #berlin #germany #visitberlin #karow #nature #NaturePhotography https://t.co/UPPwD1dDp6",CryxDx2,en,Pankow,Karow,3
81,2021-11-03 00:12:10+00:00,1455689220689965067,"@enoversum Really enjoyed just standing at Klosterstrasse- almost back in time- just watching trains going north/south (Pankow/Ruhleben), but I am sure all in next time I am in Berlin for a #train and #music ride 🙂🎹🎶",caboan_music,en,Pankow,pankow,1
82,2021-11-02 23:33:00+00:00,1455679366575411210,"@enoversum Oh, Pankow - Remember a night in Berlin at Klosterstrasse U-bahn station with trains going to ... Pankow (U2) and the other direction to Ruhleben 😉😃🎹🎶",caboan_music,en,Pankow,pankow,1
83,2021-11-02 18:32:23+00:00,1455603711007408133,"I'm still reeling from my two solo &amp; my concert with November Me, all at 𝗨𝗻𝗽𝗹𝘂𝗴𝗴𝗲𝗱𝗶𝘃𝗮𝗹 in Berlin-Pankow last weekend. A heartfelt thanks to everyone who came and listened, cheered me up and enjoyed some time with me! https://t.co/vWi4eOAwSv",enoversum,en,Pankow,pankow,4
84,2021-10-28 14:49:13+00:00,1453735611521650707,"Let's explore Berlin together! This Saturday,  30.Oct., ee will visit the Soviet war memorial, Schloss Schönhausen and Majakowskiring in Pankow. We expect the tour to take about 3 hours.
Our meeting point is S-Bahn Station Schönholz at 2 pm. Everyone is welcome!",humboldtdocs,en,Pankow,pankow,0
85,2021-10-22 16:54:43+00:00,1451592867797880837,"I love the people living in Boenkestraße, they are sound and calm. #Berlin #Pankow",CarinoBRLN,en,Pankow,pankow,0
86,2021-10-19 05:17:16+00:00,1450330185098690564,@berlinerzeitung She calls for the street to be renamed Berlin-Pankow. The pathologist is complicit in the Nazi racial theories - and thus in the euthanasia murder of her grandmother. https://t.co/vVOEbWzX7x,lekh27,en,Pankow,pankow,0
87,2021-10-14 00:26:52+00:00,1448445163542564866,"When you come home in the middle of the night, in a city of almost 4 million people, on a 15mins walk from the train station to your apartment, and you see not one, but *two* foxes roaming the streets of, Berlin Pankow (the 3rd-biggest community of Germany). https://t.co/nEdBexRfDH",tweetsbi,en,Pankow,pankow,11
88,2021-10-04 18:03:04+00:00,1445087087997374480,"@tubby_toffee @oldpicposter Both the trains and the city's trams had disappeared by 1957. There's similar still in Hamburg (the Hochbahn along the riverfront) and inland, in Berlin from Alexanderplatz to Pankow (S-Bahn &amp; U2) plus in Wuppertal there's a Schwebebahn, where the carriages hang from above.",sistercompany,en,Pankow,pankow,2
89,2021-10-04 14:36:00+00:00,1445034977712873473,finally finished my registration in Berlin and this woman at the city hall was SO sweet she was obsessed with my first names and she loved Utrecht and kept asking about dutch things and i just love nice people also look at the city hall in Pankow https://t.co/xDZ4yehOE9,pl4stictrees,en,Pankow,pankow,6
90,2021-09-30 09:15:37+00:00,1443504796586102786,"Berlin’s Culture Senator and Left candidate for Mayor demands a recount, after missing out on election in Pankow by just 30 votes.

Berlin’s election was beset by problems https://t.co/T8dy8aQv02",derJamesJackson,en,Pankow,pankow,4
91,2021-09-29 18:21:18+00:00,1443279734587248648,"@Arnold_Platon There are just a few excentric areas in Berlin (Kreuzberg, Neukölln, parts of Pankow  like Prenzlauer Berg and of Mitte maybe). The rest is pretty diverse but not in the way people expect.",l_linguist,en,Pankow,pankow,1
92,2021-09-27 02:39:14+00:00,1442317882210328576,And we are done! All 299 constituencies are now finished reporting. Interesting to note that The Linke ended up losing Berlin-Pankow to the Greens (-12.6pp!) which means they will end up with exactly 3 constituency votes. The minimum necessary to make it into the Bundestag.,lennybronner,en,Pankow,pankow,7
