,Datetime,Tweet Id,Text,Username,Language,District,Sub District,Up Votes
10,2021-12-12 19:07:25+00:00,1470108043572613128,"@transitmap Hamburg-Altona and Munich are accurate, though the blue used for Berlin-Charlottenburg looks more like the one used for Warsaw :-)
And once more I'm tripping over Brussels. The french names translates as ""Brussels Central"" while the flemish is ""Brussels South"" 😁",RickJ78,en,Charlottenburg-Wilmersdorf,charlottenburg,0
11,2021-12-11 19:38:42+00:00,1469753527807483906,@MX5XM nice ... well when #Corona calms down again you're welcome to west and east berlin again .. ping me when u are here i would like to invite you for some beer ;) take care schönen  Abend aus  Charlottenburg,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,1
12,2021-12-11 10:07:33+00:00,1469609792012435465,"@VincentMarco16 @BeckettUnite Vincent, Just noticed you live in Berlin, I lived in Charlottenburg in 1974 and Neukoln in 1976/77. In 74 we lived in Luisenplatz opposite the park. We try to visit every couple of years.",bobnoseda1,en,Charlottenburg-Wilmersdorf,charlottenburg,0
13,2021-12-09 15:30:01+00:00,1468966168014647300,"Another hopeful story of two cities building bridges from below: Charlottenburg-Wilmersdorf (Berlin) and Şişli (Istanbul) after having signed a cooperation agreement, already had delegation visits. Curious to see what we will see from the two municipalities and their citizens 🙂",jan_schierkolk,en,Charlottenburg-Wilmersdorf,charlottenburg,5
14,2021-12-04 23:08:04+00:00,1467269502035451906,@KonradBVB Nah he‘s a real estate agent from Berlin Charlottenburg and he’s the CEO of 1-Berlin-X in Charlottenburg,ffsMatthis,en,Charlottenburg-Wilmersdorf,charlottenburg,1
15,2021-12-02 16:12:06+00:00,1466440044407922690,"We are open! Visit our exhibition DISCOVERIES with works by Manfred Mohr @manfredemohr and Vera Molnar from the 1970s and 1980s at our new location in Berlin Charlottenburg, Horstweg 35. Wed-Fr: 1-6p.m. &amp; Sat: 12-4p.m. or by appointment (office@dam.org) #DAM #generativeart https://t.co/TFc7jEgocg",DAMDigitalArt,en,Charlottenburg-Wilmersdorf,charlottenburg,2
16,2021-12-02 11:13:43+00:00,1466364953036795904,@n26 @N26_Support uff that was quick @N26_Support ... a plus point already compared to the Sparkasse berlin.. will take a look at your link and then i DM if i have more questions.. greetings from berlin charlottenburg,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,1
17,2021-11-29 02:41:58+00:00,1465149004434620420,"@aherman2006 The Freud museum and the opera (I am not even an opera guy) are so truly worth doing in Vienna. The palaces at Potsdam at Charlottenburg… you can probably just do one, but both incredible. (The former a day trip away from Berlin iirc.)",DPD_,en,Charlottenburg-Wilmersdorf,charlottenburg,1
18,2021-11-26 07:58:11+00:00,1464141417765216256,"My Thanksgiving Day in Berlin:  start at #Coffeelab in Mitte; mid-day meal at #katerschmaus next to the Spree; catching up with former student Joelle in Charlottenburg; and capping it off with a boisterous ""Abduction"" @deutsche_oper. https://t.co/NsGt74iuec",ChetDeFonso,en,Charlottenburg-Wilmersdorf,charlottenburg,6
19,2021-11-22 10:25:53+00:00,1462729037793701889,Kaiser-Wilhelm-Memorial-Church in #Berlin-#Charlottenburg before its destruction (#OTD 1943 - C last tweet). In the bckground the famous Haus Germania which housed popular shops and establishments. https://t.co/yMmtqWBlHg,kreuzberged,en,Charlottenburg-Wilmersdorf,charlottenburg,110
20,2021-11-22 10:21:54+00:00,1462728035644358660,"BERLIN-LIGA: Füchse Berlin Reinickendorf didn’t play this weekend, and @sv_sparta  took full advantage, their 6-4 win over SC Charlottenburg taking them to the summit.

TUS Makkabi also go above Füchse into 2nd, level on points with Sparta, they won 2-0 at home to Berliner SC.",BerlinFooty,en,Charlottenburg-Wilmersdorf,charlottenburg,0
21,2021-11-17 07:01:11+00:00,1460865585751941121,"@siddharthtrip09 @SolveigRichter @Luicy_Pedroza @heniohp Thought so, too. But then that guy on the left looks rather snobbish and there's more of that in Berlin than the other two combined. (Take that, Dahlem, Charlottenburg and Friedrichstraße!)",LenaKiesewetter,en,Charlottenburg-Wilmersdorf,charlottenburg,1
22,2021-11-13 16:59:58+00:00,1459566720344072192,"@dchristie24 @welcomescotland @CanonUKandIE @visitabdn @ChatsClout @HomeToCreators @VisitScotland @MidsCentral @placesscotland @urbangorillas @Lightroom In Potsdam, right outside of Berlin, there is a huge park with palaces like in Charlottenburg. I just never seem to find the time to go there and take so photos, lol",annamphotos,en,Charlottenburg-Wilmersdorf,charlottenburg,1
23,2021-11-11 20:59:09+00:00,1458902140232081418,"Berlin Photography
William Schmidt
Charlottenburg Palace (1695-1791) 

1706 saw the solemn consecration of the Palace Chapel. The queen had approved the plans of the Swedish court architect J.F. Eosander. Photo: detailed view of altar wall paintings and carved oaken pulpit. https://t.co/WSLkYNqKCK",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,8
24,2021-11-11 15:14:38+00:00,1458815438486441990,"Berlin Photography
William Schmidt
Charlottenburg Palace (1695-1791) 
Glass Bed Chamber (Old Palace)

Regular alteration of slender mirrors with green damask in the Glass Bed Chamber of Sophie Charlotte's First Apartment brings an illusion of vastness and space into the room. https://t.co/6eEwiAXSuW",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,2
25,2021-11-09 16:00:44+00:00,1458102263965274112,"Seen on a quiet street in #berlin #charlottenburg anniversary of #Kristallnacht 9 November a day when German Jews were murdered, deprived of income and property and deported to camps by a democratically elected government.#niemalsvergessen #Stolpersteine https://t.co/SMvySLmhl1",VLTTangoOpera,en,Charlottenburg-Wilmersdorf,charlottenburg,12
26,2021-11-09 14:17:26+00:00,1458076268755398668,"@tessaapproves I had an incredible experience today. I work in Charlottenburg/Berlin, home to MANY Stolpersteine. :( On this anniversary day, I have often used my lunchtime to polish along at least one block and lay white roses.",SnookerBerlin,en,Charlottenburg-Wilmersdorf,charlottenburg,3
27,2021-11-09 11:13:58+00:00,1458030095302602757,"Berlin Photography
William Schmidt
Charlottenburg Palace (1695-1791) 

The Old Palace. Audience corner room realized with wood wall panelling and carved details. https://t.co/2e8YAveMGI",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,2
28,2021-11-08 20:30:11+00:00,1457807686007934988,"Berlin Photography
William Schmidt
Charlottenburg Palace (1695-1791) 

The Oak Gallery in the Old Palace. Paneled with oak and lined with oval cut portraits, which illustrate the family and members of the House of Hohenzollern. https://t.co/EKU2HUz64u",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,5
29,2021-11-07 22:03:54+00:00,1457468880813805575,"'Bettzeit' / 'Bed time' in Berlin ⌚😴💤💤 Gute Nacht &amp; Good Night / Bonne Nuit 🌙💤 with one of my favourite 'Snowed in Charlottenburg Palace at night' images ✨📸 
Sleep ever so safe 🙏✨ and comfy well 🤗 Sweet dreams included, of course 🌙💤 https://t.co/UYODxYOU14",AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,8
30,2021-11-07 21:23:34+00:00,1457458733395628040,"Glad and humbled, we have been able to provide reliable lessons, either online, in hybrid classes and at our school in Charlottenburg throughout several lockdowns. https://t.co/Yq1l9IvgNC",halo_berlin,en,Charlottenburg-Wilmersdorf,charlottenburg,0
31,2021-11-07 20:50:20+00:00,1457450369185898502,"Berlin Photography
William Schmidt
Charlottenburg Palace Garden

The small mausoleum (1810 | H. Gentz), built in the shape of an ancient temple. Contains the marble sarcophagi of Frederick Wilhelm III, his wife Queen Louise, as well as those of Emperor Wilhelm I and Queen Augusta https://t.co/VyUsgwDqaA",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,14
32,2021-11-07 12:35:15+00:00,1457325777830166530,@Codders4 @nickfshort Probably ony favourite spot of tranquility inside the Charlottenburg Palace Gardens.. The Mausoleum / Crypt of Prussian Queen Luise and her husband Friedrich Wilhelm III. Many Berliners still adore her for all the good she did for the people of Berlin &amp; Prussia. https://t.co/xQo3VKKeSi,AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,2
33,2021-11-07 10:43:13+00:00,1457297580463906816,"🤗 Good Morning from a slightly nippy and cloudy Berlin ⛅ Snowy days ahead, apparently ❄️🤔...if only.. haven't seen snowed in parks and woods over here for yonks 🤔 Would make a nice change for the Xmas market at Charlottenburg Palace, too 🎅❄️ Stay safe 🙏 &amp; Sunday chirpy 🤗 https://t.co/KYkk3k9bnp",AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,10
34,2021-11-07 09:22:35+00:00,1457277291743137792,@nickfshort @Codders4 🧐 Guten Morgen from West-Berlin and the really good 'Bronzen' of the 'Alten Fritz' and Friedrich den III. outside the wonderful Schloss Charlottenburg 👌🏻 https://t.co/POFH5JALEj,AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,5
35,2021-11-06 18:15:11+00:00,1457048936661782533,"Their names live for evermore at the British War Cemetery in Charlottenburg, Berlin.
Observation:  But some of the gravestones have no names and simply say ""Known only Unto God"". https://t.co/vkMhD0Hyqo",geoffnread,en,Charlottenburg-Wilmersdorf,charlottenburg,1
36,2021-11-03 09:22:00+00:00,1455827589784915968,"Berlin Photography
Charlottenburg Palace
1695 - 1791

Aerial Photo: William Schmidt

A summer residence commissioned by King Friedrich I for his wife, Sophie-Charlotte. Designed by Arnold Nering and later expanded by J.F. Eosander. Berlin's most exquisite Baroque Palace https://t.co/jzC2nnXYlt",wlschmidtphoto,en,Charlottenburg-Wilmersdorf,charlottenburg,13
37,2021-11-02 11:23:57+00:00,1455495892388155393,"COMING SOON: DISCOVERIES the first exhibition in our new space in Berlin Charlottenburg with unseen artworks by Manfred Mohr and Vera Molnar. Here a plotterdrawing by @manfredemohr from 1972. Opening in December 2021. Stay tuned!
#DAMProjects #manfredmohr #veramolnar #digitalart https://t.co/J3dNcy42qq",DAMDigitalArt,en,Charlottenburg-Wilmersdorf,charlottenburg,5
38,2021-10-28 21:50:09+00:00,1453841544688115723,"✨ Lights out in 'Berlin's Alice Palace', now. 😴💤💤💤💤✨ Nighty tighty from the Hauptstadt and a beautiful image of Charlottenburg Palace at night 🌛 Sleep ever so safe 🙏 and comfy well 🤗 in Twitteramaland 💤💤✨ https://t.co/QChG8SUFQU",AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,6
39,2021-10-27 12:42:34+00:00,1453341349546061828,It's raining and I'm in a top location drinking apfelschorles. A Buddhist roof terrace that serves the only coffee in Charlottenburg #Berlin,VisitBerlinNow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
40,2021-10-26 18:28:54+00:00,1453066119309299717,In case someone out there has approx 2.5 mn euros to buy and renovate  this gorgeous place near Schloss Charlottenburg. Former church in a former hospital. #Berlin https://t.co/Ch2vikvF4D,VKJudit,en,Charlottenburg-Wilmersdorf,charlottenburg,3
41,2021-10-25 10:09:18+00:00,1452578002949259264,@boulezian Thankyou Mark.Just starting to read this over a coffee.Leaving for Berlin at the end of the week and looking forward to the new @deutsche_oper Wagners!.Hope to catch up in Charlottenburg again!,VLTTangoOpera,en,Charlottenburg-Wilmersdorf,charlottenburg,2
42,2021-10-19 08:04:25+00:00,1450372249257660419,"@WeaselNordic @susiebright Considering that in the battle in Berlin, soviet troops moved from Grünewald to Charlottenburg, they probably went right past my apartment. And nearby Insulaner is made of rubble from bombing.",moink_tdr,en,Charlottenburg-Wilmersdorf,charlottenburg,1
43,2021-10-18 07:36:02+00:00,1450002716508426240,"@MamaBearForBts @BTS_twt There's a kpop store in Charlottenburg called Seoulstation Berlin. It's opening hours are a bit strange and we also saw that at certain days one needs to book it (we were lucky with our pop-in, but there was a line outside. Will change when covid rules change probably)",bolledag,en,Charlottenburg-Wilmersdorf,charlottenburg,4
44,2021-10-15 21:56:02+00:00,1449131979065200642,"@EricMohseni @ResistInTn @Marie14259733 Yes, I have also lived in Berlin. Charlottenburg. And last week I was visiting family in Weißensee... In former East Berlin. It is such a uniquely laid back city.",BerlinResist,en,Charlottenburg-Wilmersdorf,charlottenburg,1
45,2021-10-14 02:32:53+00:00,1448476877421572101,"So you have to prebook everything in Berlin right now (which is fair). Some of the museums I wanted to see were full, but I found this awesome looking underground tour, got a spot for the Charlottenburg palace, the botanical gardens, and the Altes museum. I'm pretty stoked :)",TK14863,en,Charlottenburg-Wilmersdorf,charlottenburg,3
46,2021-10-08 15:51:08+00:00,1446503435973562368,"Happy Birthday #MaxSlevogt!🎊⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
He became famous as a portraist of the sophisticated life and quickly gained access to important collectors at the 'Romanisches Café' - a Berlin artists' pub in the Charlottenburg district - to promote his #fame. https://t.co/MDg19wecNf",karlandfaber,en,Charlottenburg-Wilmersdorf,charlottenburg,3
47,2021-10-03 21:20:59+00:00,1444774504744603653,"2nd game today of  the day was at the Mommenstadion, joint home of Tennis Borussia Berlin and today's hosts SC Charlottenburg who drew 2-2 with SD Croatia Berlin.
More pics to follow. https://t.co/s3LVREvQd6",KevinWaddle6,en,Charlottenburg-Wilmersdorf,charlottenburg,10
48,2021-10-03 13:56:00+00:00,1444662520288006150,"I love the people living in Thrasoltstraße, they are sound and calm. #Berlin #Charlottenburg #Wilmersdorf",CarinoBRLN,en,Charlottenburg-Wilmersdorf,charlottenburg,1
49,2021-10-03 03:10:46+00:00,1444500145387802629,"locals at the Charlottenburg Palace. Experience the neighborhoods of Berlin while taking a stroll through Kreuzberg, Friedrichshain, and Mitte.

•Watch films and documentaries about Germany
#OfficialElectricLight #1EL #EL⚡️",1Officialel,en,Charlottenburg-Wilmersdorf,charlottenburg,0
50,2021-09-29 08:10:53+00:00,1443126120216502275,@allhailtwit take care Allan! i have homeoffice today and see the heaven over berlin charlottenburg (my livingroom view ;) https://t.co/7BD3yCgTMM,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,1
51,2021-09-26 20:03:47+00:00,1442218364827484170,"Treptow Kopenick is on track to re-elect die Linke's Gregor Gysi with 1/3 of the vote, even while the left party does poorly nationwide (and somewhat in Berlin)

Charlottenburg is more conservative, lots could change, but a good sign to start!",MattMillerDSA,en,Charlottenburg-Wilmersdorf,charlottenburg,2
52,2021-09-24 11:32:59+00:00,1441365039307386891,@TerenceMcCart14 we have a big big weekend incoming… sunday votes + marathon in berlin 😱 and i will make some nice pics this weekend so stay tuned 🙋‍♂️👍. cheers from berlin. charlottenburg,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,0
53,2021-09-17 13:14:11+00:00,1438853793240829958,"p.s. Casper David Friedrich's ""Der Wanderer über dem Nebelmeer"" is on view at @KunsthalleHH (it's indeed lovely--I saw it on the same trip that inspired me to write about ""geomorphic cubism"" ) and David's ""Napoleon Crossing the Alps"" is at the Schloss Charlottenburg in Berlin.",donovan__dennis,en,Charlottenburg-Wilmersdorf,charlottenburg,0
54,2021-09-15 18:46:32+00:00,1438212655492239361,"🌟 The real Babylon Berlin.. Poverty, cheap beer, inflation crisis and unemployment 'garnished' with exotic dancers, Lederhosen gangs and distraction....

Berlin - Charlottenburg, September 1922 https://t.co/cQQPHTQn4A",AliceB01973554,en,Charlottenburg-Wilmersdorf,charlottenburg,10
55,2021-09-14 20:48:11+00:00,1437880882690469888,"@MorganJerkins I got lost in Rathaus Charlottenburg while visiting Berlin and came across this similar-ish painting. Failed to take a high quality photo of the name plaque...if anyone knows artwork or artist?? (Original photo cropped for privacy)

@bacwberlin? 
#ArtHistory
#ArtDetective
#Berlin https://t.co/rElLbt6IDo",histlbsci,en,Charlottenburg-Wilmersdorf,charlottenburg,1
56,2021-09-14 07:23:37+00:00,1437678406209048578,"@Longhouses1 @BundesarchivD It is, indeed, Palast der Republik. And it was, indeed, built using asbestos - just like the #ICC building in #Berlin-#Charlottenburg or many other large- and small-scale buildings in both former East and West Germanys.",kreuzberged,en,Charlottenburg-Wilmersdorf,charlottenburg,1
57,2021-09-14 00:46:46+00:00,1437578536181813250,Yuma is the purest mouthwatering rhabarberschorle and toasted sandwich bio supermarket in Charlottenburg #Berlin,VisitBerlinNow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
58,2021-09-12 09:45:29+00:00,1436989332884234242,"#SundayMorning #run around the neighborhood.

Slow 10mi/16km and 2 weeks to #BMWBerlinMarathon 
🏃‍♀️ 

#SchlossCharlottenburg #Charlottenburg #Berlin #running https://t.co/lAMGciaK6F",mari_nv_dr,en,Charlottenburg-Wilmersdorf,charlottenburg,6
59,2021-09-11 12:48:20+00:00,1436672958320230404,Back-factory is the BEST fresh zucchini blossom and live act U-Bahn station in Charlottenburg #Berlin,VisitBerlinNow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
60,2021-09-11 12:06:28+00:00,1436662422786514948,@vmlemon hehe 😉 tell him shouts from berlin charlottenburg… berlin is missing the famous bear 🐻 and i go to ulrich soon to make my weekend shopping and get some sternburg 🌟 so you could always go to ulrich at zoo too open today till 11pm !!!,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,1
61,2021-09-10 10:54:43+00:00,1436281979507462172,"Together with MdB @kdgroehler, @cdu Berlin-Charlottenburg-Wilmersdorf (Member of German Parliament). Discussed #IndoGerman relationships #climatechange and his support in the future to strengthen the ongoing relations. https://t.co/o0aOKkZ8li",indusecopartner,en,Charlottenburg-Wilmersdorf,charlottenburg,2
62,2021-09-02 17:15:49+00:00,1433478783928053767,@iheartsappy Lock screen is the interior of charlottenburg palace in berlin and my homescreen one of a botanical garden :),callahansbtchs,en,Charlottenburg-Wilmersdorf,charlottenburg,0
63,2021-09-01 03:45:34+00:00,1432912491772796928,On Sunday Mitte will celebrate Charlottenburg's cheapest rhabarberschorle and print night #Berlin,VisitBerlinNow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
64,2021-08-27 22:06:12+00:00,1431377535384932355,"@FloTempelhof @BerlinTourism @I_love_Berlin @berlinairport Hackischer Markt is on my list. I’m trying to see as much as I can over the 4 days .The Russian memorial at Treptower Park is on my list and the one at the Brandenburg Gate. I’m also going to try and visit Charlottenburg Palace, Olympiastadion Berlin, German Resistance Memorial",jackiedunbar82,en,Charlottenburg-Wilmersdorf,charlottenburg,0
65,2021-08-27 13:02:56+00:00,1431240818615099392,"Hi! Can you recommend me some good (not very fancy or elegant) cafes/restaurants in Berlin? Preferably in Mitte/Charlottenburg and with vegetarian options, I’m open to any cuisine for around the world 🌎 

#Berlin #Berlinfood #berlinrestaurants",mrsgabiow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
66,2021-08-25 08:57:27+00:00,1430454263768100866,"@vanyaef Oh, and as a recent addition to Berlin myself, was the table on public display? I'm overdue for a visit to Palace Charlottenburg and would love to see it in person!",KimPanagos,en,Charlottenburg-Wilmersdorf,charlottenburg,3
67,2021-08-22 22:29:20+00:00,1429571417801166848,"@AuschwitzMuseum (2/n) He was in charge of the bank together with his partners Hugo Simon and Kasimier Bett. They had a good life and lived in the chic Charlottenburg district in Berlin.

The company was Aryanized (all Jewish employees were fired) and in 1935 Simon was already expelled.
⬇️",shannara77,en,Charlottenburg-Wilmersdorf,charlottenburg,61
68,2021-08-21 17:03:31+00:00,1429127035222249474,@FaqundoSL @BTCsessions Always great to see another person from Berlin.  My wife was born and raised in Charlottenburg near Adenauerplatz.  I lived there for over a year.  We love #Berlin.,Bitcoinforkidd1,en,Charlottenburg-Wilmersdorf,charlottenburg,1
69,2021-08-21 07:12:31+00:00,1428978305525555201,@vmlemon @ImmigrSchorschi i know that from my self specialy if you live in berlin downtown charlottenburg like me u have to get out of the city sometimes to get a better feeling and the stresslevel gets down,hideout,en,Charlottenburg-Wilmersdorf,charlottenburg,2
70,2021-08-20 08:19:41+00:00,1428632818993844228,@UweStenderPhD Charlottenburg was my home for 4 years and I still miss it enormously. Lots of happy memories from my time in Berlin. I wish I could live there again and hope your dream of settling down there comes true.,MClaudeHawkes,en,Charlottenburg-Wilmersdorf,charlottenburg,1
71,2021-08-19 08:14:23+00:00,1428269097645744130,"#TUBerlinBrewHistory: #Berlin's division led to the transferring of students and professors from the @HumboldtUni in #EastBerlin to the #WestBerlin campus #Seest in 1950. Finally, 60 years ago, in 1951, the faculties were added to the @TUBerlin in Charlottenburg 👩‍🔬👨‍🔬#TUBerlinbeer https://t.co/LfrO94lyWD",TUBerlin_Brew,en,Charlottenburg-Wilmersdorf,charlottenburg,4
72,2021-08-18 14:56:34+00:00,1428007923578511366,"@FionnOnFire 2 Friends is the best place for burgers in Berlin. Bit far away from the venue, but you can have a wonderful time going for a walk around Charlottenburg and eating a burger.",dyrempubg,en,Charlottenburg-Wilmersdorf,charlottenburg,0
73,2021-08-16 16:30:21+00:00,1427306748222791687,@vodafoneservice can someone please assist there is a problem with internet and telephone connection for the last hour or so Berlin charlottenburg,mmuguruki,en,Charlottenburg-Wilmersdorf,charlottenburg,0
74,2021-08-16 07:12:22+00:00,1427166328721379332,"Charlottenburg Palace Berlin ! What an amazing &amp; marvellous treat this was ! Sophie Charlotte was the younger sister of George Louis of Hanover, who succeeded to the British throne as George I. In 1684, she married Friedrich III, the Elector of Brandenburg and Duke of Prussia. https://t.co/ufTkOFc29t",paulfrewDUP,en,Charlottenburg-Wilmersdorf,charlottenburg,1
75,2021-08-16 03:45:59+00:00,1427114388159410176,On Friday Voo Store will host Charlottenburg's cheapest tea and copious pfeffi night #Berlin,VisitBerlinNow,en,Charlottenburg-Wilmersdorf,charlottenburg,0
76,2021-08-12 11:43:54+00:00,1425785110549389314,Friends from Berlin can you please recommend a bicycle workshop for two or three weeks where I can learn how to repair my own bicycle 🚲 in Berlin. I am losing my coolness with non repairing mindset from bicycles repair shops around Mitte Berlin and Charlottenburg.,akarshseggemu,en,Charlottenburg-Wilmersdorf,charlottenburg,0
77,2021-08-12 05:56:00+00:00,1425697557196558336,"I love the people living in Neues Ufer, they are sound and calm. #Berlin #Charlottenburg #Wilmersdorf",CarinoBRLN,en,Charlottenburg-Wilmersdorf,charlottenburg,0
78,2021-08-10 13:22:16+00:00,1425085089759760392,#Hibiscus #trionum in #park of #Charlottenburg #Palace #Berlin as #macro and #stilllife #artwork #August #2021 Copyrights #Stefan #F #Wirth https://t.co/RpFSSA4kB3,wirthstef,en,Charlottenburg-Wilmersdorf,charlottenburg,67
79,2021-08-10 11:50:46+00:00,1425062059566374959,"Interesting graphic … 
Shows more members of Hertha are in Berlin itself (about 11,000 herthaner outside berlin and 13,000 unioner outside berlin) and that the support doesn’t appear in mostly one place. Hertha has more members in Köpenick than Union has in Charlottenburg. https://t.co/eEWtSPJs3i",hahoAnna,en,Charlottenburg-Wilmersdorf,charlottenburg,3
80,2021-08-03 14:22:14+00:00,1422563462979457026,"In the 1930s he would work at the Charlottenburg Opera in Berlin and for Radio Prague and saw some of his earliest compositions played in Carlsbad, Berlin, Wroclaw, Prague and Vienna. He married Gerti Gertrude Hermann, a niece of Franz Kafka and they fled Nazi Germany in 1934. https://t.co/8CRjFP2iZ1",RupakChatto,en,Charlottenburg-Wilmersdorf,charlottenburg,6
81,2021-08-03 09:19:00+00:00,1422487152454246404,"@ciaraquill No shortage of things to see in Berlin arts and museum wise, Daughter lives close to Charlottenburg but I didn’t get to those two. They are straight across the road from the palace. 
I’ll dm you with some info. that might be of use when I get back 😉😎",AOMahonyCork,en,Charlottenburg-Wilmersdorf,charlottenburg,1
82,2021-08-01 11:10:09+00:00,1421790347508817920,"Today Berlin looks (and sounds) like a city under attack. Just came back from Charlottenburg to Mitte and it's and endless show of police vehicles (including helicopters) and personnel in anti-riot gear. It's scary and concerning. Why it has to be like this, @polizeiberlin ?",caludio,en,Charlottenburg-Wilmersdorf,charlottenburg,2
83,2021-07-28 23:11:42+00:00,1420522382054334464,"""Salon Kitty"" was a high-class brothel at 11 Giesebrechtstrasse in Charlottenburg, a wealthy district of Berlin.[1] Its usual clientele included German dignitaries, foreign diplomats, top industrialists, high-ranking civil servants and senior Nazi Party members.[1][2] Its madame",DavidCranmerUn1,en,Charlottenburg-Wilmersdorf,charlottenburg,1
84,2021-07-27 08:26:13+00:00,1419937154478841890,"@DoroLef @mara_writes_ @TripFiction @Nicolette_O @LindaPeters64 @GoSocialSA @tangoandrakija @MyTravelingJoys @sl2016_sl @leisurelambie @CharlesMcCool @NYCapricorn @CourseCharted Indeed, this is a great idea, especially in these times of Corona. I will definitely look into it! Thank you for your input and greetings from Berlin Charlottenburg 😊☀️",Madalinadraws,en,Charlottenburg-Wilmersdorf,charlottenburg,2
85,2021-07-27 06:34:58+00:00,1419909158653120512,"@EvergreenEisern Apparently you think we walk around flashing our credit cards Charlottenburg... Well actually Wedding, or no, Spandau, Hellersdorf, Neukölln. Berlin. Apparently everyone west of Baumschulenweg is rich and doesn't suffer 🤨",hahoAnna,en,Charlottenburg-Wilmersdorf,charlottenburg,0
